id	citation_pmid	citation_url	citation_desc
trm_4c898ff0bea97	21584628	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21584628&retmode=ref&cmd=prlinks	To use or to move: goal-set modulates priming when grasping real tools.
trm_4c899005b11d5	2029340	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2029340&retmode=ref&cmd=prlinks	Vegetative response during imagined movement is proportional to mental effort.
trm_4c899005b11d5	18400678	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18400678&retmode=ref&cmd=prlinks	Effect of imagined movement speed on subsequent motor performance.
trm_4c899005b11d5	21625010	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21625010&retmode=ref&cmd=prlinks	Imagining Being Somewhere Else: Neural Basis of Changing Perspective in Space.
trm_4c89903149aeb	7671661	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7671661&retmode=ref&cmd=prlinks	Using representations: comprehension and production of actions with imagined objects.
trm_4c89903149aeb	7524211	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7524211&retmode=ref&cmd=prlinks	Visual imagery and visual representation.
trm_4c8990480ad0f	12195521	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12195521&retmode=ref&cmd=prlinks	Activation of intrinsic and extrinsic finger muscles in relation to the fingertip force vector.
trm_4c8990480ad0f	21188355	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21188355&retmode=ref&cmd=prlinks	Visual information interacts with neuromuscular factors in the coordination of bimanual isometric force.
trm_4c8990480ad0f	16168734	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16168734&retmode=ref&cmd=prlinks	Children with spastic hemiplegia are equally able as controls in maintaining a precise percentage of maximum force without visually monitoring their performance.
trm_4c8990810541d	11232158	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11232158&retmode=ref&cmd=prlinks	Functional magnetic resonance imaging (fMRI) study of sex differences in a mental rotation task.
trm_4c8990810541d	2923718	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2923718&retmode=ref&cmd=prlinks	Mental rotation: an event-related potential study with a validated mental rotation task.
trm_4c8990810541d	9267662	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9267662&retmode=ref&cmd=prlinks	A large sex difference on a two-dimensional mental rotation task.
trm_4c89909cc1f33	12074773	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12074773&retmode=ref&cmd=prlinks	Efficacy of physical therapeutic modalities in women with proven bladder overactivity.
trm_4c89909cc1f33	19371782	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19371782&retmode=ref&cmd=prlinks	Control of bladder sensations: an fMRI study of brain activity and effective connectivity.
trm_4c8990b07a037	8454966	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8454966&retmode=ref&cmd=prlinks	Units of knowledge in music performance.
trm_4c8990b07a037	17585307	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17585307&retmode=ref&cmd=prlinks	When the brain plays music: auditory-motor interactions in music perception and production.
trm_4c8990b07a037	12744373	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12744373&retmode=ref&cmd=prlinks	Amusia following resection of a Heschl gyrus glioma. Case report.
trm_4c8990b07a037	14527597	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14527597&retmode=ref&cmd=prlinks	FMRI investigation of cross-cultural music comprehension.
trm_4c8990c87035d	16987673	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16987673&retmode=ref&cmd=prlinks	Traces of vocabulary acquisition in the brain: Evidence from covert object naming.
trm_4c8990c87035d	15259888	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15259888&retmode=ref&cmd=prlinks	Effect of name agreement on prefrontal activity during overt and covert picture naming.
trm_4c8990e187dc7	16009568	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16009568&retmode=ref&cmd=prlinks	Overt naming in aphasia studied with a functional MRI hemodynamic delay design.
trm_4c8990e187dc7	19695692	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19695692&retmode=ref&cmd=prlinks	Overt naming fMRI pre- and post-TMS: Two nonfluent aphasia patients, with and without improved naming post-TMS.
trm_4c8990f59266f	8517802	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8517802&retmode=ref&cmd=prlinks	Effects of jaw clenching, jaw movement and static jaw position on facial skin sensitivity to non-painful electrical stimulation in man.
trm_4c8990f59266f	9987033	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9987033&retmode=ref&cmd=prlinks	Different cortical organization of visceral and somatic sensation in humans.
trm_4c89910b7f8bc	15598518	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15598518&retmode=ref&cmd=prlinks	Comparative cerebral responses to non-painful warm vs. cold stimuli in man: EEG power spectra and coherence.
trm_4c89910b7f8bc	19822171	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19822171&retmode=ref&cmd=prlinks	Thermoreceptors and thermosensitive afferents.
trm_4c89912c79030	21372115	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21372115&retmode=ref&cmd=prlinks	Olfactory threshold is impaired in early, active multiple sclerosis.
trm_4c89912c79030	21618671	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21618671&retmode=ref&cmd=prlinks	Olfactory identification and discrimination in obsessive-compulsive disorder.
trm_4c89913f80802	12093106	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12093106&retmode=ref&cmd=prlinks	Orthographic learning during reading: examining the role of self-teaching.
trm_4c89913f80802	14710866	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14710866&retmode=ref&cmd=prlinks	Examining the interactivity of lexical orthographic and phonological processing.
trm_4c8991c5beb0a	15272109	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15272109&retmode=ref&cmd=prlinks	Sensory and affective pain discrimination after inhalation of essential oils.
trm_4c8991e6e8597	12853960	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12853960&retmode=ref&cmd=prlinks	Glutamate-receptor-mediated encoding and retrieval of paired-associate learning.
trm_4c8991e6e8597	18605481	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18605481&retmode=ref&cmd=prlinks	Temporal associative processes revealed by intrusions in paired-associate recall.
trm_4c8991fadfe01	20615035	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20615035&retmode=ref&cmd=prlinks	Active versus passive listening to auditory streaming stimuli: a near-infrared spectroscopy study.
trm_4c8991fadfe01	15184903	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15184903&retmode=ref&cmd=prlinks	Listening to speech activates motor areas involved in speech production.
trm_4c8991fadfe01	15486477	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15486477&retmode=ref&cmd=prlinks	Passive music listening spontaneously engages limbic and paralimbic systems.
trm_4c899211a965c	20535125	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20535125&retmode=ref&cmd=prlinks	The relationship between age and brain response to visual erotic stimuli in healthy heterosexual males.
trm_4c899211a965c	21620978	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21620978&retmode=ref&cmd=prlinks	Symbol processing in the left angular gyrus: Evidence from passive perception of digits.
trm_4c89922cb6402	19437205	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19437205&retmode=ref&cmd=prlinks	Reading disabilities in SLI and dyslexia result from distinct phonological impairments.
trm_4c89922cb6402	19332361	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19332361&retmode=ref&cmd=prlinks	Visual versus phonological abilities in Spanish dyslexic boys and girls.
trm_4c89924414c69	20706954	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20706954&retmode=ref&cmd=prlinks	Memory for pitch in congenital amusia: beyond a fine-grained pitch discrimination problem.
trm_4c89924414c69	21646931	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21646931&retmode=ref&cmd=prlinks	Clinical Assessment of Pitch Perception.
trm_4c89926767870	21374079	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21374079&retmode=ref&cmd=prlinks	Visual-haptic cue integration with spatial and temporal disparity during pointing movements.
trm_4c89926767870	8828887	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8828887&retmode=ref&cmd=prlinks	Fast and slow feedback loops for the visual correction of spatial errors in a pointing task: a reappraisal.
trm_4c89926767870	9454863	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9454863&retmode=ref&cmd=prlinks	Gaze-centered remapping of remembered visual space in an open-loop pointing task.
trm_4c8a82ba8a538
trm_4c8a82eeaa58f
trm_4c8a830dec136	10762504	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10762504&retmode=ref&cmd=prlinks	Functional MR evaluation of temporal and frontal language dominance compared with the Wada test.
trm_4c8a830dec136	21029784	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21029784&retmode=ref&cmd=prlinks	Spatiotemporal dynamics of electrocorticographic high gamma activity during overt and covert word repetition.
trm_4c8a8329cb8ff	18245043	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18245043&retmode=ref&cmd=prlinks	A developmental fMRI study of reading and repetition reveals changes in phonological and visual mechanisms over age.
trm_4c8a8329cb8ff	19874898	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19874898&retmode=ref&cmd=prlinks	Cortical gamma-oscillations modulated by listening and overt repetition of phonemes.
trm_4c8a834779883	15852468	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15852468&retmode=ref&cmd=prlinks	Spontaneous low-frequency BOLD signal fluctuations: an fMRI investigation of the resting-state default mode of brain function hypothesis.
trm_4c8a834779883	16945915	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16945915&retmode=ref&cmd=prlinks	Consistent resting-state networks across healthy subjects.
trm_4c8a83cac75f5	21459132	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21459132&retmode=ref&cmd=prlinks	Motor sequence learning: Acquisition of explicit knowledge is concomitant to changes in motor strategy of finger opposition movements.
trm_4c8a83cac75f5	21387094	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21387094&retmode=ref&cmd=prlinks	Selective learning enabled by intention to learn in sequence learning.
trm_4c8a83cac75f5	21515903	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21515903&retmode=ref&cmd=prlinks	Impaired sequence learning in dystonia mutation carriers: a genotypic effect.
trm_4c8a83f27ac55	2349978	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2349978&retmode=ref&cmd=prlinks	Spatial localization discrepancies: a visual deficiency in poor readers.
trm_4c8a83f27ac55	12518288	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12518288&retmode=ref&cmd=prlinks	Spatiotemporal activation of the two visual pathways in form discrimination and spatial location: a brain mapping study.
trm_4c8a840d6f969	17350125	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17350125&retmode=ref&cmd=prlinks	Subjective and physiological responses to emotion-eliciting pictures in male schizophrenic patients.
trm_4c8a842512a33	15068594	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15068594&retmode=ref&cmd=prlinks	Grammaticality judgment in aphasia: deficits are not specific to syntactic structures, aphasic syndromes, or lesion sites.
trm_4c8a842512a33	14607152	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14607152&retmode=ref&cmd=prlinks	Syntactic frame and verb bias in aphasia: plausibility judgments of undergoer-subject sentences.
trm_4c8a843d8d352	19501965	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19501965&retmode=ref&cmd=prlinks	The effect of tactile discrimination training is enhanced when patients watch the reflected image of their unaffected limb during training.
trm_4c8a843d8d352	18054437	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18054437&retmode=ref&cmd=prlinks	Tactile discrimination, but not tactile stimulation alone, reduces chronic limb pain.
trm_4c8a8467304e2	17613679	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17613679&retmode=ref&cmd=prlinks	Empathy and theory of mind in offenders with intellectual disability.
trm_4c8a8467304e2	9363580	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9363580&retmode=ref&cmd=prlinks	Another advanced test of theory of mind: evidence from very high functioning adults with autism or asperger syndrome.
trm_4c8a84825c4e4	20685803	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20685803&retmode=ref&cmd=prlinks	Congenital amusia in speakers of a tone language: association with lexical tone agnosia.
trm_4c8a84825c4e4	21664377	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21664377&retmode=ref&cmd=prlinks	Timbre discrimination in cochlear implant users and normal hearing subjects using cross-faded synthetic tones.
trm_4c8a84afdd863	20980584	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20980584&retmode=ref&cmd=prlinks	Vibrotactile masking experiments reveal accelerated somatosensory processing in congenitally blind braille readers.
trm_4c8a84afdd863	10829394	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10829394&retmode=ref&cmd=prlinks	Two-point vibrotactile discrimination related to parameters of pulse burst stimulus.
trm_4c8a84afdd863	17714193	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17714193&retmode=ref&cmd=prlinks	Suppression of vibrotactile discrimination by transcranial magnetic stimulation of primary somatosensory cortex.
trm_4c8a84d4c4157	19025464	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19025464&retmode=ref&cmd=prlinks	Experimental evidence for suspense as determinant of video game enjoyment.
trm_4c8a84d4c4157	21206465	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21206465&retmode=ref&cmd=prlinks	Combining computer game-based behavioural experiments with high-density EEG and infrared gaze tracking.
trm_4c8a84d4c4157	17894600	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17894600&retmode=ref&cmd=prlinks	Playing an action video game reduces gender differences in spatial cognition.
trm_4c8a84f20dde2	19462009	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19462009&retmode=ref&cmd=prlinks	Is visual selective attention in deaf individuals enhanced or deficient? The case of the useful field of view.
trm_4c8a84f20dde2	20807578	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20807578&retmode=ref&cmd=prlinks	Depression alters
trm_4c8a84f20dde2	10845067	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10845067&retmode=ref&cmd=prlinks	Mechanisms of visual attention in the human cortex.
trm_4c8a85534241d	21362038	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21362038&retmode=ref&cmd=prlinks	Development of smooth pursuit eye movements in very prematurely born infants: 2. The low-risk subgroup.
trm_4c8a85534241d	18289519	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18289519&retmode=ref&cmd=prlinks	Attentional resources in visual tracking through occlusion: the high-beams effect.
trm_4c8a8575d1e55	16084116	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16084116&retmode=ref&cmd=prlinks	The functional neuroanatomy of coordinated orofacial movements: sparse sampling fMRI of whistling.
trm_4c8a8575d1e55	16280353	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16280353&retmode=ref&cmd=prlinks	Silent event-related fMRI reveals deficient motor and enhanced somatosensory activation in orofacial dystonia.
trm_4c8a858da803d	10686183	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10686183&retmode=ref&cmd=prlinks	Functional MRI evidence for a role of frontal and inferior temporal cortex in amodal components of priming.
trm_4c8a858da803d	17094121	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17094121&retmode=ref&cmd=prlinks	Caffeine attenuates practice effects in word stem completion as measured by fMRI BOLD signal.
trm_4c8a858da803d	8962149	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8962149&retmode=ref&cmd=prlinks	Detection of cortical activation during averaged single trials of a cognitive task using functional magnetic resonance imaging.
trm_4c8a85a4564b2	10686183	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10686183&retmode=ref&cmd=prlinks	Functional MRI evidence for a role of frontal and inferior temporal cortex in amodal components of priming.
